disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
CONFIRMED,Crossfield et al. 2016,1.0,1.0,Transit,2016.0,K2,Published Confirmed,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,8.199814,0.000364,-0.000367,0.0,,,,,2.49801045,0.1258232,-0.09402323,0.0,0.22285756,0.01122519,-0.00838819,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5070.0,50.0,-50.0,0.0,0.783982,0.02402,-0.014492,0.0,0.851503,0.019379,-0.024182,0.0,0.12,0.08,-0.08,0.0,[Fe/H],4.67,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h40m54.85s,55.228521,+12d34m20.81s,12.572448,141.731,0.874,-0.863,12.224,0.057,-0.057,9.799,0.018,-0.018,11.9202,0.000644,-0.000644,2018-02-14,2018-03,2018-02-15
CONFIRMED,Crossfield et al. 2016,1.0,1.0,Transit,2016.0,K2,Published Candidate,0.0,<a refstr=RIZZUTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..224R/abstract target=ref>Rizzuto et al. 2017</a>,8.2008,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4865.6,81.86,-121.16,0.0,0.793476,0.084278,-0.058983,0.0,0.793,0.124421,-0.070727,0.0,0.237,0.023,-0.023,0.0,[M/H],4.53827,0.114017,-0.092003,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h40m54.85s,55.228521,+12d34m20.81s,12.572448,141.731,0.874,-0.863,12.224,0.057,-0.057,9.799,0.018,-0.018,11.9202,0.000644,-0.000644,2017-12-14,2017-12,2017-12-14
CONFIRMED,Crossfield et al. 2016,1.0,1.0,Transit,2016.0,K2,TESS Project Candidate,0.0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,8.20008746059,1.893538e-05,-1.893538e-05,0.0,,,,,2.79975419,0.9141595,-0.9141595,0.0,0.24977777,0.08155599,-0.08155599,0.0,,,,,,,,,,,,,,58.2025,,,0.0,704.46,,,0.0,0.0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,4865.6,101.5,-101.5,0.0,0.793476,0.071631,-0.071631,0.0,,,,,,,,,,4.54,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h40m54.85s,55.228521,+12d34m20.81s,12.572448,141.731,0.874,-0.863,12.224,0.057,-0.057,9.799,0.018,-0.018,11.9202,0.000644,-0.000644,2024-12-10,2017-07,2024-12-10
REFUTED,Cabrera et al. 2017,1.0,0.0,Transit,2016.0,K2,Published Candidate,0.0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,2.29016,0.00027,-0.00027,0.0,,,,,1.42,0.22,-0.22,0.0,0.127,0.02,-0.02,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h48m54.13s,57.2255456,+13d28m59.30s,13.4831393,146.905,1.075,-1.06,12.178,0.114,-0.114,9.89,0.018,-0.018,11.8935,0.000266,-0.000266,2016-07-18,2016-09,2016-07-18
REFUTED,Cabrera et al. 2017,1.0,0.0,Transit,2016.0,K2,TESS Project Candidate,0.0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,2.294185,0.000938,-0.000938,0.0,,,,,1.95611,1.294193,-1.294193,0.0,0.17451275,0.11546036,-0.11546036,0.0,,,,,,,,,,,,,,304.4789,,,0.0,1065.39,,,0.0,0.0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5062.0,19.0,-19.0,0.0,0.707445,0.034104,-0.034104,0.0,,,,,,,,,,4.62,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h48m54.13s,57.2255456,+13d28m59.30s,13.4831393,146.905,1.075,-1.06,12.178,0.114,-0.114,9.89,0.018,-0.018,11.8935,0.000266,-0.000266,2022-08-09,2017-07,2022-08-09
CONFIRMED,Crossfield et al. 2016,1.0,1.0,Transit,2016.0,K2,Published Confirmed,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,10.993948,0.0006,-0.000627,0.0,,,,,3.14685573,0.32873717,-0.18110983,0.0,0.28074366,0.02932797,-0.01615754,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5839.0,51.0,-51.0,0.0,1.038427,0.09187,-0.050445,0.0,1.06195,0.0293,-0.026488,0.0,0.2,0.08,-0.08,0.0,[Fe/H],4.41,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m01.42s,55.2559307,+13d31m09.07s,13.5191871,256.011,2.349,-2.307,12.152,0.034,-0.034,9.907,0.018,-0.018,11.8031,0.000328,-0.000328,2018-02-14,2018-03,2018-02-15
CONFIRMED,Crossfield et al. 2016,1.0,1.0,Transit,2016.0,K2,Published Confirmed,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,10.9947,0.00047,-0.00047,0.0,0.0988,0.0017,-0.0023,0.0,4.09,0.17,-0.12,0.0,0.36488599,0.01516641,-0.0107057,0.0,9.2,2.4,-2.4,0.0,0.02894644,0.00755124,-0.00755124,0.0,Mass,0.23,,,1.0,181.0,15.0,-15.0,0.0,1022.0,20.0,-20.0,0.0,0.0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5897.0,118.0,-118.0,0.0,1.265,0.041,-0.027,0.0,1.066,0.057,-0.07,0.0,0.035,0.06,-0.06,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m01.42s,55.2559307,+13d31m09.07s,13.5191871,256.011,2.349,-2.307,12.152,0.034,-0.034,9.907,0.018,-0.018,11.8031,0.000328,-0.000328,2023-04-17,2023-04,2023-04-17
CONFIRMED,Crossfield et al. 2016,1.0,1.0,Transit,2016.0,K2,Published Confirmed,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,10.99497,0.00045,-0.00045,0.0,,,,,3.99,0.11,-0.07,0.0,0.35596457,0.00981356,-0.00624499,0.0,3.8,4.3,-4.2,0.0,0.01195614,0.01352931,-0.01321468,0.0,Mass,,,,,174.0,20.0,-18.0,0.0,925.0,25.0,-24.0,0.0,0.0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,5853.0,100.0,-100.0,0.0,1.247,0.045,-0.045,0.0,1.01,0.05,-0.05,0.0,0.0,0.044,-0.044,0.0,[Fe/H],4.18,0.081,-0.081,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m01.42s,55.2559307,+13d31m09.07s,13.5191871,256.011,2.349,-2.307,12.152,0.034,-0.034,9.907,0.018,-0.018,11.8031,0.000328,-0.000328,2025-09-17,2025-06,2025-09-17
CONFIRMED,Crossfield et al. 2016,1.0,1.0,Transit,2016.0,K2,TESS Project Candidate,0.0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,21.99036193738,0.00025854187,-0.00025854187,0.0,,,,,4.60346552,3.8416066,-3.8416066,0.0,0.41069439,0.34272578,-0.34272578,0.0,,,,,,,,,,,,,,56.4701,,,0.0,699.16,,,0.0,0.0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5294.0,309.72,-309.72,0.0,1.33417,0.079759,-0.079759,0.0,,,,,,,,,,4.14669,0.096461,-0.096461,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m01.42s,55.2559307,+13d31m09.07s,13.5191871,256.011,2.349,-2.307,12.152,0.034,-0.034,9.907,0.018,-0.018,11.8031,0.000328,-0.000328,2024-04-07,2017-07,2024-04-07
CONFIRMED,Crossfield et al. 2016,1.0,1.0,Transit,2016.0,K2,Published Confirmed,0.0,<a refstr=DUCK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..136D/abstract target=ref>Duck et al. 2021</a>,10.994748,2.5e-05,-2.5e-05,0.0,,,,,4.05,0.25,-0.23,0.0,0.36131742,0.02230354,-0.02051926,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=DUCK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..136D/abstract target=ref>Duck et al. 2021</a>,,5926.0,86.0,-86.0,0.0,1.247,0.077,-0.072,0.0,1.06,0.04,-0.04,0.0,,,,,,4.249,0.073,-0.073,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m01.42s,55.2559307,+13d31m09.07s,13.5191871,256.011,2.349,-2.307,12.152,0.034,-0.034,9.907,0.018,-0.018,11.8031,0.000328,-0.000328,2022-08-23,2021-10,2022-08-23
CONFIRMED,Crossfield et al. 2016,1.0,1.0,Transit,2016.0,K2,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,10.99501,0.00034,-0.00034,0.0,,,,,4.55,0.11,-0.31,0.0,0.406,0.0098,-0.028,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.3704,0.0074,-0.0131,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m01.42s,55.2559307,+13d31m09.07s,13.5191871,256.011,2.349,-2.307,12.152,0.034,-0.034,9.907,0.018,-0.018,11.8031,0.000328,-0.000328,2019-09-05,2019-09,2019-09-05
CONFIRMED,Crossfield et al. 2016,1.0,1.0,Transit,2016.0,K2,Published Confirmed,0.0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,10.99573,0.0007,-0.0007,0.0,0.0987,0.0012,-0.0012,0.0,3.69,0.39,-0.39,0.0,0.32919975,0.03479347,-0.03479347,0.0,,,,,,,,,,,,,,186.0,36.0,-36.0,0.0,,,,,0.0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5926.0,86.0,-86.0,0.0,1.28,0.12,-0.12,0.0,1.06,0.04,-0.04,0.0,,,,,,4.249,0.073,-0.073,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h41m01.42s,55.2559307,+13d31m09.07s,13.5191871,256.011,2.349,-2.307,12.152,0.034,-0.034,9.907,0.018,-0.018,11.8031,0.000328,-0.000328,2016-07-14,2016-09,2016-07-18
CONFIRMED,Montet et al. 2015,1.0,2.0,Transit,2015.0,K2,Published Confirmed,0.0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,10.3535,0.0015,-0.0015,0.0,0.0877,0.0021,-0.0021,0.0,3.32,0.5,-0.5,0.0,0.29619056,0.04460701,-0.04460701,0.0,,,,,,,,,,,,,,52.0,12.0,-12.0,0.0,,,,,0.0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5147.0,213.0,-213.0,0.0,0.8,0.06,-0.06,0.0,0.84,0.06,-0.06,0.0,,,,,,4.562,0.044,-0.044,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,403.513,11.6715,-11.6715,14.801,0.32,-0.32,12.245,0.03,-0.03,14.3358,0.000396,-0.000396,2016-07-14,2016-09,2016-07-18
CONFIRMED,Montet et al. 2015,1.0,2.0,Transit,2015.0,K2,Published Candidate,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,10.353263,,,0.0,,,,,3.09,,,0.0,0.27567134,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,4797.0,,,0.0,0.73,,,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,403.513,11.6715,-11.6715,14.801,0.32,-0.32,12.245,0.03,-0.03,14.3358,0.000396,-0.000396,2015-12-05,2016-01,2015-12-05
CONFIRMED,Montet et al. 2015,1.0,2.0,Transit,2015.0,K2,Published Candidate,0.0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,10.35848367,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4779.0,25.0,-25.0,0.0,0.771581,,,0.0,0.77,,,0.0,0.01,0.1,-0.1,0.0,[M/H],4.5498,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,403.513,11.6715,-11.6715,14.801,0.32,-0.32,12.245,0.03,-0.03,14.3358,0.000396,-0.000396,2016-12-21,2016-10,2016-12-21
CONFIRMED,Montet et al. 2015,1.0,2.0,Transit,2015.0,K2,Published Confirmed,0.0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,10.35176,0.00133,-0.00133,0.0,0.0856,0.0012,-0.0012,0.0,2.97,0.51,-0.51,0.0,0.26496565,0.04549915,-0.04549915,0.0,,,,,,,,,,,,,,,,,,691.0,14.0,-14.0,0.0,0.0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,4890.0,38.0,-58.0,0.0,0.74,0.02,-0.03,0.0,0.79,0.03,-0.04,0.0,-0.01,0.11,-0.13,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,403.513,11.6715,-11.6715,14.801,0.32,-0.32,12.245,0.03,-0.03,14.3358,0.000396,-0.000396,2016-07-06,2015-08,2015-07-16
CONFIRMED,Montet et al. 2015,1.0,2.0,Transit,2015.0,K2,Published Confirmed,0.0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,10.35239,0.00086,-0.00086,0.0,0.0856,0.0014,-0.0014,0.0,3.58,0.71,-0.71,0.0,0.31938621,0.06334196,-0.06334196,0.0,,,,,,,,,,,,,,37.7,4.4,-4.4,0.0,631.0,18.0,-18.0,0.0,0.0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,K3 V,4870.0,60.0,-60.0,0.0,0.74,0.04,-0.04,0.0,0.78,0.04,-0.04,0.0,-0.02,0.04,-0.04,0.0,[Fe/H],4.52,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,403.513,11.6715,-11.6715,14.801,0.32,-0.32,12.245,0.03,-0.03,14.3358,0.000396,-0.000396,2016-07-06,2016-08,2016-07-07
CONFIRMED,Montet et al. 2015,1.0,2.0,Transit,2015.0,K2,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,10.3516,0.00079,-0.00074,0.0,,,,,2.86,0.37,-0.66,0.0,0.255,0.033,-0.059,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.712,0.064,-0.028,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,403.513,11.6715,-11.6715,14.801,0.32,-0.32,12.245,0.03,-0.03,14.3358,0.000396,-0.000396,2019-09-05,2019-09,2019-09-05
CONFIRMED,Sinukoff et al. 2016,1.0,2.0,Transit,2016.0,K2,Published Candidate,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,5.0639064,,,0.0,,,,,2.46,,,0.0,0.2194665,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,4797.0,,,0.0,0.73,,,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,403.513,11.6715,-11.6715,14.801,0.32,-0.32,12.245,0.03,-0.03,14.3358,0.000396,-0.000396,2015-12-05,2016-01,2015-12-05
CONFIRMED,Sinukoff et al. 2016,1.0,2.0,Transit,2016.0,K2,Published Candidate,0.0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,5.06468,0.00063,-0.00063,0.0,,,,,2.31,0.33,-0.33,0.0,0.206,0.029,-0.029,0.0,,,,,,,,,,,,,,,,,,877.0,17.0,-17.0,0.0,0.0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,403.513,11.6715,-11.6715,14.801,0.32,-0.32,12.245,0.03,-0.03,14.3358,0.000396,-0.000396,2015-12-05,2015-08,2015-12-05
CONFIRMED,Sinukoff et al. 2016,1.0,2.0,Transit,2016.0,K2,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,5.06347,0.00026,-0.00023,0.0,,,,,2.32,0.26,-0.3,0.0,0.207,0.023,-0.03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.712,0.064,-0.028,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,403.513,11.6715,-11.6715,14.801,0.32,-0.32,12.245,0.03,-0.03,14.3358,0.000396,-0.000396,2019-09-05,2019-09,2019-09-05
CONFIRMED,Sinukoff et al. 2016,1.0,2.0,Transit,2016.0,K2,Published Confirmed,0.0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,5.06416,0.00041,-0.00041,0.0,0.0532,0.0009,-0.0009,0.0,2.41,0.33,-0.33,0.0,0.2150058,0.02944063,-0.02944063,0.0,,,,,,,,,,,,,,97.8,11.4,-11.4,0.0,801.0,23.0,-23.0,0.0,0.0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,K3 V,4870.0,60.0,-60.0,0.0,0.74,0.04,-0.04,0.0,0.78,0.04,-0.04,0.0,-0.02,0.04,-0.04,0.0,[Fe/H],4.52,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,403.513,11.6715,-11.6715,14.801,0.32,-0.32,12.245,0.03,-0.03,14.3358,0.000396,-0.000396,2016-07-06,2016-08,2016-07-07
CONFIRMED,Sinukoff et al. 2016,1.0,2.0,Transit,2016.0,K2,Published Confirmed,0.0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,5.06408,0.00093,-0.00093,0.0,0.0545,0.0013,-0.0013,0.0,2.44,0.35,-0.35,0.0,0.21768222,0.03122491,-0.03122491,0.0,,,,,,,,,,,,,,135.0,31.0,-31.0,0.0,,,,,0.0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5147.0,213.0,-213.0,0.0,0.8,0.06,-0.06,0.0,0.84,0.06,-0.06,0.0,,,,,,4.562,0.044,-0.044,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h19m10.44s,169.7935178,-00d17m03.98s,-0.2844389,403.513,11.6715,-11.6715,14.801,0.32,-0.32,12.245,0.03,-0.03,14.3358,0.000396,-0.000396,2016-07-14,2016-09,2016-07-18
CONFIRMED,Crossfield et al. 2016,1.0,3.0,Transit,2016.0,K2,Published Candidate,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,19.0912,0.0045,-0.0041,0.0,,,,,2.03,0.3,-0.53,0.0,0.181,0.03,-0.047,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.785,0.055,-0.065,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h56m09.00s,59.037486,+13d33m32.50s,13.5590288,200.802,1.768,-1.738,12.694,0.092,-0.092,10.313,0.017,-0.017,12.377,0.000158,-0.000158,2019-09-05,2019-09,2019-09-05
